会社コード,業種名,和文社名,住所,lat,lon,エリア
220818,情報・システム・ソフト,（株）フイズ,東京都新宿区西新宿３－９－７　フロンティア新宿タワーオフィス２階,35.6843758,139.6903264,-
220821,食料品卸売,ブリティッシュ・アメリカン・タバコ・ジャパン合同会社,東京都港区赤坂９－７－１　ミッドタウンタワー,35.6662315,139.7313051,虎ノ門・六本木
220823,機械,プレシテック・ジャパン（株）,東京都品川区大崎５－１－１１　住友生命五反田ビル６階,35.6238917,139.724769,-
220825,不動産,（株）プロロジス,東京都千代田区丸の内２－７－３　東京ビルディング（ＴＯＫＩＡ）２１階,35.6784953,139.7649771,大丸有
220826,コンサルティング,プロティビティ合同会社,東京都千代田区大手町１－１－３　大手センタービル,35.6860059,139.7627295,大丸有
220832,レジャー・娯楽,ＮＢＣユニバーサル・エンターテイメントジャパン合同会社,東京都港区愛宕２－５－１　愛宕グリーンヒルズＭＯＲＩタワー８階,35.6621409,139.7488929,虎ノ門・六本木
220833,投信・投資顧問,ラサール不動産投資顧問（株）,東京都千代田区丸の内１－１１－１　パシフィックセンチュリープレイス丸の内１４階,35.6780553,139.7668852,大丸有
220843,情報・システム・ソフト,メダシス・ジャパン（株）,東京都多摩市諏訪１－２－１５　プラネット永山３０２,35.6345706,139.4485467,-
220884,精密機器卸売,ジンマー・バイオメット合同会社,東京都港区芝公園２－１１－１　住友不動産芝公園タワー１５階,35.6541669,139.7515922,-
220891,食料品卸売,コドルニウ・ジャパン（株）,東京都港区西新橋１－６－１２　アイオス虎ノ門１２０６,35.669459,139.7528698,虎ノ門・六本木
220893,損害保険,コリアンリー再保険（株）（東京駐在事務所）,東京都千代田区丸の内２－２－２　丸の内三井ビル５階５０８号,35.6805822,139.7620932,大丸有
220918,建設,ロッテ建設（株）（日本支社）,東京都千代田区九段北４－３－３２　一口坂ＴＳビル８階,35.6938464,139.7401749,-
220921,医薬品,中外製薬工業（株）,東京都北区浮間５－５－１,35.7846794,139.6957542,-
220933,その他卸売,スカンジナビアンリビング（東京支店）,東京都港区白金台５－４－７　バルビゾン２５,35.6417866,139.7217561,-
220934,電気機器,日本メクトロン（株）,東京都港区芝大門１－１２－１５　正和ビル,35.6579002,139.7530295,-
220938,リース,マッコーリージャパン（株）,東京都千代田区紀尾井町４－１　ニューオータニガーデンコート２８階,35.6794644,139.735674,-
220941,機械卸売,バルメット（株）,東京都品川区東品川２－５－８　天王洲パークサイドビル４階,35.6211071,139.7504171,-
220945,投信・投資顧問,モーニングスター・アセット・マネジメント（株）,東京都港区六本木１－６－１　泉ガーデンタワー１５階,35.664573,139.7395626,虎ノ門・六本木
220946,コンサルティング,モリソン・フォースター法律事務所（外国法共同事業　モリソン・フォースター外国法事務弁護士事務所）,東京都千代田区丸の内１－５－１　新丸の内ビルディング２９階,35.6826212,139.7642436,大丸有
220948,繊維・衣服,バイリーンクリエイト（株）,東京都中央区築地５－６－４　浜離宮三井ビルディング,35.662664,139.764903,-
220953,コンサルティング,（株）パラダイスインターナショナル,東京都港区赤坂６－３－２０　ＨＡＴビル８階,35.671452,139.735714,-
220958,化学卸売,ハンファケミカル（東京事務所）,東京都港区芝４－１０－１　ハンファビル９階,35.6482509,139.7515123,-
220962,銀行,ビルバオ・ビスカヤ・アルヘンタリア銀行（東京支店）（登記社名　バンコ・ビルバオ・ビスカヤ・アルヘンタリア・エス・エイ）,東京都千代田区内幸町２－２－２　富国生命ビル１７階,35.6705752,139.7553851,-
220972,食料品卸売,ユアキッチンサービス（株）,東京都港区赤坂２－２３－１,35.6681635,139.7394999,-
220975,食料品卸売,ユニシティ・ジャパン（株）,東京都中央区銀座１－１５－４　銀座一丁目ビル６階,35.673776,139.7704395,-
220982,不動産,オークウッド・ジャパン合同会社,東京都港区六本木３－１－１,35.6655427,139.7382225,虎ノ門・六本木
220985,電気機器卸売,日本ラドウェア（株）,東京都目黒区下目黒１－８－１　アルコタワー７階,35.6316957,139.7132982,-
220990,コンサルティング,ティンドールライレー・ブリタニヤ・ジャパン（株）,東京都港区芝３－４３－１６　ＫＤＸ三田ビル８階,35.6506625,139.7451999,-
220993,情報・システム・ソフト,日本キスコ（株）,東京都新宿区西早稲田１－２２－２　西早稲田東ウィング２階,35.7117708,139.7181775,-
220994,食料品卸売,大象ジャパン（株）,東京都港区新橋３－１－９　３０１新橋ビル３階,35.6662362,139.7541303,-
220997,航空,（株）大韓航空（日本地域本部）,東京都港区芝３－４－１５　東京ＫＡＬビル６階,35.6527667,139.7487588,-
221000,食料品卸売,（株）農心ジャパン,東京都千代田区霞が関１－４－２　大同生命霞が関ビル４階,35.670493,139.7515123,-
221004,化学卸売,アルケマ（株）,東京都千代田区内幸町２－２－２　富国生命ビル１５階,35.6705752,139.7553851,-
222001,生命保険,ＲＧＡリインシュアランスカンパニー（日本支店）（登記社名　アールジーエー・リインシュアランス）,東京都港区赤坂９－７－１　ミッドタウンタワー４１階,35.6662186,139.7303961,虎ノ門・六本木
222002,機械,（株）ＩＨＩフォイトペーパーテクノロジー,東京都中央区佃２－１－６　リバーシティＭ－ＳＱＵＡＲＥ７階,35.6696952,139.7854178,-
222003,機械卸売,アイクストロン（株）,東京都品川区北品川１－８－１１　Ｄａｉｗａ品川Ｎｏｒｔｈビル９階,35.6237891,139.7416917,-
222004,他サービス,（株）アイコン・ジャパン,東京都港区虎ノ門４－３－９　住友新虎ノ門ビル６・７階,35.6643864,139.7438918,虎ノ門・六本木
222005,不動産,（株）ＩＰＤジャパン,東京都千代田区大手町１－７－２　東京サンケイビル１７階,35.6869994,139.7654691,大丸有
222013,他サービス,アシュリオン・ジャパン（株）,東京都港区六本木１－４－５　アークヒルズサウスタワー１０階,35.6656056,139.7394165,虎ノ門・六本木
222017,輸送用機器卸売,Ｐｉａｇｇｉｏ　Ｇｒｏｕｐ　Ｊａｐａｎ（株）,東京都港区芝２－１２－１０　タカナミビル１階,35.6513066,139.7528698,-
222019,輸送用機器卸売,ジェンサームジャパン（株）,東京都千代田区大手町１－７－２　東京サンケイビル１５階,35.6869994,139.7654691,大丸有
222025,情報・システム・ソフト,イージェネラ（株）,東京都千代田区二番町９－３　ＴＨＥ　ＢＡＳＥ　麹町,35.6850478,139.7367218,-
222028,機械,イグス（株）,東京都墨田区錦糸１－２－１　アルカセントラル１５階,35.6973487,139.8114691,-
222034,情報・システム・ソフト,インターシステムズジャパン（株）,東京都新宿区西新宿６－１０－１　日土地西新宿ビル１５階,35.6946036,139.6907536,-
222036,情報・システム・ソフト,（株）インタラクティブメディアミックス,東京都品川区北品川５－４－１４　イマス北品川ビル４階,35.6213557,139.7318726,-
222037,コンサルティング,Ｉｎｆｏｓｙｓ　Ｌｉｍｉｔｅｄ（日本支店）,東京都港区六本木１－６－３　泉ガーデンウイング,35.6642061,139.7390572,虎ノ門・六本木
222040,機械卸売,（株）ＨＡＬＴＯＮ,東京都千代田区丸の内２－３－２　郵船ビルディング１階,35.6815558,139.7627321,大丸有
222044,情報・システム・ソフト,ウォッチガード・テクノロジージャパン（株）,東京都港区麻布台１－１１－９　ＢＰＲプレイス神谷町５階,35.6606709,139.7435679,虎ノ門・六本木
222045,電気機器卸売,（株）ヴォルフビジョン,東京都新宿区高田馬場１－３０－１５　９階,35.7095202,139.7037486,-
222047,輸送用機器卸売,エィエィエム・インターナショナル・ホールディングズ・インク（日本支社）,東京都中央区八丁堀３－２５－９　Ｄａｉｗａ八丁堀駅前ビル西館９階,35.6747818,139.7780081,-
222048,情報・システム・ソフト,ＡＪ　Ａｄｖｉｓｅｒｓ　ＬＬＣ（日本支社）,東京都中央区新川２－３－４　新川田所ビル４階,35.6765134,139.7800176,-
222055,精密機器卸売,ＳＨＦ　Ｊａｐａｎ（株）,東京都港区東麻布１－３－８　ＴＯＷＥＲ　ＦＲＯＮＴ神谷町４階,35.6583536,139.7438274,-
222071,精密機器卸売,オットーボック・ジャパン（株）,東京都港区芝浦４－４－４４　横河ビル８階,35.6420225,139.7452844,-
222074,精密機器卸売,カールストルツ・エンドスコピー・ジャパン（株）,東京都千代田区富士見２－７－２　ステージビル８階,35.7010261,139.7450049,-
222081,他サービス,ケルンメッセ（株）,東京都千代田区麹町３－５－２　ＢＵＲＥＸ麹町,35.683405,139.7388177,-
222084,機械卸売,（株）コーレンス,東京都港区六本木１－８－７　ＭＦＰＲ六本木麻布台ビル,35.6631512,139.7397358,虎ノ門・六本木
222089,食料品卸売,アコレード・ワインズ・ジャパン（株）,東京都港区白金台２－１０－２　白金台ビル５階,35.6338705,139.7308123,-
222092,コンサルティング,サイモン・クチャーアンドパートナーズジャパン（株）,東京都千代田区紀尾井町４－１　ニューオータニガーデンコート２８階,35.6794644,139.735674,-
222094,その他卸売,ザルスタット（株）,東京都千代田区内神田２－１６－１１,35.6923086,139.768915,-
222100,食料品卸売,シージェイジャパン（株）,東京都港区西新橋２－７－４　ＣＪビル６階,35.6667547,139.7538221,虎ノ門・六本木
222102,電気機器卸売,ジーディー自動機械（株）,東京都江東区南砂１－１２－２７,35.6783773,139.8226162,-
222107,情報・システム・ソフト,ＪＡＴＯ　Ｊａｐａｎ　Ｌｉｍｉｔｅｄ（日本支社）（登記社名　ＪＡＴＯ　Ｊａｐａｎリミテッド（日本支社））,東京都文京区西片２－２２－２１　本郷ＭＫビル２階,35.7148988,139.7574813,-
222110,機械卸売,シデル・ジャパン（株）,東京都新宿区神楽坂２－１４　ノービィビル１階,35.7017619,139.7418514,-
222114,総合卸売,重慶（株）,東京都台東区台東４－３１－７　ラミアール御徒町４０１,35.7073307,139.7773291,-
222116,電気機器卸売,ジョンソン・エレクトリック・ワールド・トレードリミテッド（日本支店）,東京都中央区日本橋３－２－９　三晶ビル６階,35.6802792,139.7719985,日八京
222118,その他卸売,（株）ジョンロブジャパン,東京都千代田区丸の内３－１－１　国際ビル２階,35.6767148,139.7612147,大丸有
222122,新聞・出版,シンガポール・プレス・ホールディングス・オーバーシーズリミテッド（東京オフィス）,東京都港区赤坂６－６－２８　５Ａ,35.6704644,139.7372487,-
222123,情報・システム・ソフト,エピコ・ソフトウェア・ジャパン（株）,東京都港区虎ノ門５－１３－１　虎ノ門４０ＭＴビル７階,35.6633809,139.7457635,虎ノ門・六本木
222128,コンサルティング,ＺＳアソシエイツ　インターナショナル（日本支社）,東京都港区虎ノ門１－１７－１　虎ノ門ヒルズビジネスタワー,35.6678347,139.7500377,虎ノ門・六本木
222135,銀行,中国建設銀行（東京支店）,東京都千代田区大手町１－５－１　大手町ファーストスクエアウエストタワー,35.6857768,139.7640245,大丸有
222136,航空,中国国際航空（股）（日本支社）,東京都港区虎ノ門２－５－２　エア・チャイナビル,35.6687673,139.748059,虎ノ門・六本木
222137,航空,中国東方航空公司（東京支店）,東京都千代田区永田町２－１１－１　山王パークタワー６階,35.6731479,139.7406938,-
222138,航空,中国南方航空（有）（日本支社）,東京都港区新橋１－１－１　日比谷ビルディング１０階,35.6692685,139.7557045,-
222139,銀行,中国農業銀行（東京支店）,東京都千代田区丸の内２－３－２　郵船ビル,35.6815262,139.7627409,大丸有
222140,旅行,中青旅日本（株）,東京都港区西新橋２－２－２　澤ビルディング４階,35.6677249,139.7514524,虎ノ門・六本木
222146,機械卸売,テクノジム　ジャパン（株）,東京都品川区東品川２－３－１２　シーフォートスクエアセンタービルディング１８階,35.6239294,139.7506864,-
222159,化学,日本アエロジル（株）,東京都新宿区西新宿２－３－１　新宿モノリス１３階,35.6886159,139.6945675,-
222160,輸送用機器卸売,日本イートン合同会社,東京都港区赤坂８－１１－３７　いちご乃木坂ビル４階,35.6686445,139.7273141,-
222164,機械卸売,日本シュネーベルガー（株）,東京都港区虎ノ門３－２０－５　クレイン虎ノ門ビル７階,35.6624021,139.7468254,虎ノ門・六本木
222167,電気機器卸売,日本ナンヤ・テクノロジー（株）,東京都港区三田３－９－９　森伝ビル８階,35.6411517,139.7409144,-
222175,情報・システム・ソフト,日本瑞友テクノロジー（株）,東京都台東区駒形２－４－１１　ヨシクニ駒形ビル５階,35.7062823,139.7946687,-
222176,精密機器卸売,（株）日本ローパー,東京都江東区深川２－８－１９　サクライビル,35.6749219,139.7978427,-
222178,機械卸売,（株）ハイダック,東京都中央区八丁堀３－２５－７　Ｄａｉｗａ八丁堀駅前ビル２階,35.6747922,139.7783476,-
222183,その他卸売,Ｈａｎｓｇｒｏｈｅ　Ｊａｐａｎ（株）,東京都品川区東品川２－２－４　天王洲ファーストタワー２階,35.6234747,139.7494257,-
222189,その他卸売,ＢＩＣジャパン（株）,東京都中央区日本橋大伝馬町６－８　ＰＭＯ日本橋大伝馬町２階,35.6895977,139.7791688,-
222191,損害保険,現代海上火災保険（株）（日本支社）,東京都千代田区丸の内１－７－１２　サピアタワー１９階,35.6837178,139.7686113,大丸有
222199,電気機器卸売,フォーティネットジャパン合同会社,東京都港区六本木７－７－７　Ｔｒｉ－Ｓｅｖｅｎ　Ｒｏｐｐｏｎｇｉ９階,35.6649716,139.7291616,虎ノ門・六本木
222201,コンサルティング,（株）フューチャーマネジメントアンドイノベーションコンサルティング,東京都港区西新橋１－６－１２　アイオス虎ノ門,35.669459,139.7528698,虎ノ門・六本木
222205,他サービス,ブランド・ロイヤルティ・ジャパン（株）,東京都千代田区丸の内２－１－１　明治安田生命ビル１９階,35.6791077,139.7621731,大丸有
222206,電気機器,ＮＸＰジャパン（株）,東京都渋谷区恵比寿４－２０－３　恵比寿ガーデンプレイスタワー２４階,35.6422106,139.7134456,-
222210,精密機器卸売,ブレインラボ（株）,東京都港区芝浦３－２－１６　田町イーストビル２階,35.6441133,139.7491568,-
222223,その他卸売,マーシュブローカージャパン（株）,東京都港区赤坂９－７－１　ミッドタウン・タワー１７階,35.6662186,139.7303961,虎ノ門・六本木
222227,輸送用機器卸売,マグナ・インターナショナル・ジャパン（株）,東京都中央区日本橋２－３－４　日本橋プラザビル６階,35.681316,139.7721568,日八京
222228,情報・システム・ソフト,マトリックスサイエンス（株）,東京都台東区東上野１－６－１０　ＡＲＴビル１階,35.7107789,139.7792663,-
222233,情報・システム・ソフト,ＧＭＯメイクショップ（株）,東京都渋谷区桜丘町２６－１　セルリアンタワー,35.6564093,139.6993541,-
222239,電気機器卸売,ユーティースターコムジャパン（株）,東京都港区芝公園２－６－３　芝公園フロントタワー,35.655824,139.7507194,-
222240,損害保険,ユーラーヘルメス信用保険会社（日本支店）（登記社名　ユーラーヘルメス・エスエー）,東京都千代田区紀尾井町４－１　ニューオータニ・ガーデンコート１０階,35.6794644,139.735674,-
222242,貨物運送,ユーピーエスサプライチェーンソリューション・ジャパン（株）,東京都港区芝浦４－１３－２３　ＭＳ芝浦ビル１３階,35.6402164,139.7480258,-
222243,化学,ユニリーバ・ジャパン・ホールディングス合同会社,東京都目黒区上目黒２－１－１　中目黒ＧＴタワー,35.6436278,139.6989839,-
222245,精密機器卸売,ラジオメーター（株）,東京都品川区北品川４－７－３５　御殿山トラストタワー１５階,35.6221677,139.7370215,-
222247,食料品卸売,ラ・メゾン・デュ・ショコラ・ジャポン（株）,東京都渋谷区恵比寿西１－１２－１２　ルネスＥＢＩ７階,35.6474175,139.7073221,-
222248,コンサルティング,リソース・グローバル・プロフェッショナル・ジャパン（株）,東京都千代田区丸の内１－１１－１　パシフィックセンチュリープレイス丸の内１３階,35.6780553,139.7668852,大丸有
222249,電気機器卸売,（株）リテルヒューズ,東京都港区芝３－２４－７　芝エクセージビルディング５階,35.6511874,139.7479192,-
222250,航空,ルフトハンザドイツ航空会社（日本支社）（登記社名　ドイツチエ・ルフトハンザ・アクチエンゲゼルシヤフト）,東京都港区芝公園３－１－１３　アーバン芝公園,35.6603725,139.7486378,虎ノ門・六本木
222251,貨物運送,レシャコジャパン（株）,東京都港区芝公園１－３－１２　クローバー芝公園ビル６階,35.6593495,139.7519914,-
222253,電気機器卸売,ローデ・シュワルツ・ジャパン（株）,東京都新宿区西新宿７－２０－１　住友不動産西新宿ビル２７階,35.6942902,139.6958439,-
222256,生命保険,ＰａｙＰａｙ保険サービス（株）,東京都千代田区紀尾井町１－３　紀尾井タワー,35.6794453,139.737261,-
222259,情報・システム・ソフト,アイエーアール・システムズ（株）,東京都千代田区神田須田町１－２１－５　Ｃ－５ビル５階,35.6967355,139.7691715,-
222266,航空,ＫＬＭオランダ航空会社（日本支店）（登記社名　ケイ・エル・エム・ローヤルダツチエアーラインズ）,東京都港区赤坂２－１４－３２　赤坂２・１４プラザビル６階,35.6725321,139.7374606,-
222269,食料品卸売,ダニスコジャパン（株）,東京都千代田区永田町２－１１－１　山王パークタワー１０階,35.6731479,139.7406938,-
222272,その他卸売,ブリオジャパン（株）,東京都渋谷区東３－１２－１３　ベリータ８階,35.6501372,139.7103393,-
222280,医薬品卸売,ロシュ　ファーマ（ジャパン）,東京都港区港南１－２－７０　品川シーズンテラス１５階,35.6324899,139.743003,-
222289,電気機器卸売,エーオープンジャパン（株）,東京都千代田区外神田２－４－４　第１電波ビル３階,35.6996498,139.7688077,-
222290,コンサルティング,エーオングループジャパン（株）,東京都千代田区永田町２－１０－３　東急キャピトルタワー１１階,35.6739689,139.7407736,-
222292,電気機器卸売,エムエスアイコンピュータージャパン（株）,東京都台東区秋葉原１－８,35.702074,139.7753143,-
222294,旅行,（株）日本旅行・グローバルビジネストラベル,東京都墨田区太平４－３－８　ＳＤビル６階,35.7005586,139.8181441,-
222295,航空,ニュージーランド航空（日本支社）,東京都千代田区内幸町１－１－１　帝国ホテルタワー１６階,35.6719343,139.7589986,-
222300,その他卸売,クムホタイヤジャパン（株）,東京都中央区京橋３－１２－７　京橋山本ビル２階,35.6745293,139.7717375,日八京
222301,鉄鋼・金属卸売,（株）ＤＫＣジャパン,東京都港区赤坂３－２－２　日総第２４ビル１０階,35.6762918,139.7372196,-
222303,他サービス,（株）大悟,東京都新宿区高田馬場４－２８－１９　高田馬場トーシンビル５階,35.7120558,139.6991845,-
222304,輸送用機器卸売,大林自動車工業（株）（東京事務所）,東京都稲城市平尾３－７－５　５７号棟１１０号室,35.607841,139.4908974,-
222312,食料品卸売,バカルディジャパン（株）,東京都渋谷区東３－１３－１１　Ａ－ＰＬＡＣＥ恵比寿東ビル２階,35.6505646,139.7100025,-
222318,鉄鋼・金属卸売,（株）世亜ジャパン,東京都港区西新橋２－６－１　小川ビル５階,35.6671082,139.753269,虎ノ門・六本木
222319,他小売,（株）新世界（東京事務所）,東京都港区虎ノ門１－１６－６　虎ノ門ラポート４階,35.6684365,139.7492939,虎ノ門・六本木
222322,その他卸売,ＡＰＭジャパン（株）,東京都台東区上野５－１５－１４　ミヤギビル７階,35.705455,139.7756915,-
222324,化学卸売,ＳＫＣ（株）（日本支店）,東京都港区西新橋２－７－４　ＣＪビル８階,35.6667547,139.7538221,虎ノ門・六本木
222328,情報・システム・ソフト,コーレル（株）,東京都港区港南２－１６－５　ＮＢＦ品川タワー６階,35.6260803,139.7406938,-
222333,総合卸売,（株）ゼロテン,東京都中央区銀座１－２３－４　東海ビル３階,35.671967,139.7715877,-
222338,他小売,（株）韓国広場,東京都新宿区大久保１－１２－１　第２韓国広場ビル,35.6984815,139.7036423,-
222346,海運,南星海運ジャパン（株）,東京都千代田区鍛冶町２－９－１２　神田徳力ビル１階,35.6930659,139.7724763,-
222348,海運,ユーコー・カーキャリアーズ（株）（日本支店）,東京都千代田区神田神保町１－１０５　神保町三井ビルディング３階,35.6942485,139.7605759,-
222350,海運,（株）シノコー成本,東京都中央区日本橋２－１３－１０　日本橋サンライズビル２階,35.6804882,139.7755517,日八京
222359,ホテル,（株）ホテルロッテ（東京事務所）,東京都千代田区神田東松下町１８　高正ビル３階,35.6941068,139.7741338,-
222361,機械卸売,フリスタン・ポンプ・ジャパン（株）,東京都江戸川区松江５－１１－７,35.6897746,139.8693085,-
222364,精密機器卸売,ライカカメラジャパン（株）,東京都千代田区有楽町１－７－１,35.6743728,139.7614124,大丸有
222369,他サービス,ユーラーヘルメス・ジャパン・サービス（株）,東京都千代田区紀尾井町４－１　ニューオータニ・ガーデンコート１０階,35.6794644,139.735674,-
222371,食料品卸売,グラシオアイスクリームジャパン（株）,東京都新宿区新宿１－１５－１２　千寿ビル４階,35.6900508,139.710584,-
222372,専門店,ル・クルーゼジャポン（株）,東京都港区麻布台２－２－９　ル・クルーゼ,35.6585269,139.7424571,-
222378,その他卸売,シック・ジャパン（株）,東京都品川区上大崎２－２４－９　ＩＫビル,35.6354246,139.7139442,-
224067,電気機器,レノボ・ジャパン合同会社,東京都千代田区外神田４－１４－１　秋葉原ＵＤＸ,35.7006943,139.7726237,-
224068,情報・システム・ソフト,（株）アマデウス・ジャパン,東京都中央区日本橋２－５－１,35.6814721,139.7738269,日八京
224070,コンサルティング,サヴィルズ・ジャパン（株）,東京都千代田区有楽町２－７－１　有楽町イトシア１５階,35.6740999,139.7635067,大丸有
224072,情報・システム・ソフト,ＶＭｗａｒｅ（株）,東京都港区芝浦３－１－１　田町ステーションタワーＮ１８階,35.6447514,139.7493165,-
224076,情報・システム・ソフト,（株）ＫａｓｐｅｒｓｋｙＬａｂｓＪａｐａｎ,東京都千代田区外神田３－１２－８　住友不動産秋葉原ビル７階,35.7000291,139.7708788,-
224078,その他卸売,（株）ＳＥＢ　Ｐｒｏｆｅｓｓｉｏｎａｌ,東京都中央区築地５－６－１０　浜離宮パークサイドプレス１３階,35.6623322,139.7656073,-
224088,情報・システム・ソフト,日本プルーフポイント（株）,東京都港区虎ノ門４－３－１　城山トラストタワー３４階,35.6646397,139.7430889,虎ノ門・六本木
224089,他小売,サムソナイト・ジャパン（株）,東京都渋谷区東３－１６－３　エフ・ニッセイ恵比寿ビル５階,35.6495783,139.7102049,-
224091,精密機器卸売,リマージュジャパン（株）,東京都台東区蔵前３－２－２　東信蔵前ビル９階,35.7034775,139.7903569,-
224100,他金融,Ｓａｎｎｅ　Ｇｒｏｕｐ　Ｊａｐａｎ信託（株）,東京都港区六本木７－７－７　トライセブン六本木８階,35.6651445,139.7292387,虎ノ門・六本木
224103,情報・システム・ソフト,ヴェロソフトウェア（株）,東京都千代田区神田錦町２－２－１　ＫＡＮＤＡ　ＳＱＵＡＲＥ１６階,35.6931252,139.7632042,-
224116,コンサルティング,Ｅｄｅｌｍａｎ　Ｊａｐａｎ（株）,東京都港区六本木１－６－１　泉ガーデンタワー１０階,35.664573,139.7395626,虎ノ門・六本木
224125,情報・システム・ソフト,ＦＰＴジャパンホールディングス（株）,東京都港区芝公園１－７－６　ＫＤＸ浜松町プレイス６階,35.6579448,139.7523917,-
224126,人材派遣・業務請負,マイケル・ペイジ・インターナショナル・ジャパン（株）,東京都港区虎ノ門４－３－１３　ヒューリック神谷町ビル６階,35.6637327,139.7440469,虎ノ門・六本木
224128,海運,ＳＩＴＣ　ＪＡＰＡＮ（株）,東京都中央区京橋２－２－１　京橋エドグラン１６階,35.6773686,139.7694908,日八京
224134,化学卸売,神東アクサルタコーティングシステムズ（株）,東京都江東区東陽３－２３－２２　東陽プラザビル５階,35.6697285,139.8141868,-
224137,情報・システム・ソフト,テックマヒンドラ・リミテッド（日本支店）,東京都港区虎ノ門５－１３－１　虎ノ門４０ＭＴビル６階,35.6633809,139.7457635,虎ノ門・六本木
224167,ホテル,ウェスティンホテル東京（登記社名　（株）三田ホールディング）,東京都目黒区三田１－４－１,35.6417279,139.7154512,-
224200,コンサルティング,ＦＴＩ　Ｃｏｎｓｕｌｔｉｎｇ　（Ａｓｉａ）　Ｌｉｍｉｔｅｄ,東京都新宿区新宿３－１－２４　京王新宿三丁目ビル６階,35.6901997,139.7053776,-
224202,電気機器卸売,アイピーシー・インフォメーション・システムズ・ジャパン（株）,東京都港区虎ノ門５－１２－１３　ザイマックス神谷町ビル５階,35.6626446,139.7452246,虎ノ門・六本木
224211,建築設計,オーヴ・アラップ・アンド・パートナーズ・ジャパン・リミテッド（東京事務所）,東京都千代田区富士見２－１０－２　飯田橋グラン・ブルーム８階,35.6989473,139.7438702,-
224219,情報・システム・ソフト,チームスタジオジャパン（株）,東京都千代田区神田錦町２－２－１　ＫＡＮＤＡ　ＳＱＵＡＲＥ１１階ＷｅＷｏｒｋ内,35.6931252,139.7632042,-
224221,その他卸売,ウォーレムシッピングリミテッド（日本支社）,東京都港区芝１－１４－４　芝桝田ビル６階,35.6501044,139.7539877,-
224258,非鉄金属,豊山ジャパン（株）,東京都新宿区四谷２－４－１　ＡＣＮ四谷ビル３階,35.6866352,139.7264277,-
224273,他サービス,日中商品検査（株）,東京都中央区日本橋茅場町２－７－１　ＣＣＩＣビル,35.679694,139.779225,-
224277,海運,シノトランスジャパン（株）,東京都港区西新橋１－１３－１　ＤＬＸビル７階,35.6685916,139.7537481,虎ノ門・六本木
224280,石油・燃料卸売,中日石炭（株）,東京都港区新橋４－９－１　新橋プラザビル１４０４,35.6642689,139.7565538,-
224302,その他卸売,（株）ジョージ・マタイ・ジャパン,東京都港区南青山５－４－２９　伊万里南青山ビル２階,35.6621225,139.714765,-
224303,貨物運送,ルフトハンザ　カーゴ　ＡＧ,東京都港区芝公園３－１－１３　アーバン芝公園,35.6603725,139.7486378,虎ノ門・六本木
224327,コンサルティング,ホーガン・ロヴェルズ法律事務所外国法共同事業,東京都千代田区霞が関１－４－２　大同生命霞が関ビル１５階,35.670493,139.7515123,-
224338,専門店,（株）ボーコンセプト・ジャパン,東京都港区南青山２－３１－８　Ｄａｉｗａ南青山ビル,35.6679392,139.7185383,-
224344,電気機器卸売,ルイスポールセン　ジャパン（株）,東京都港区六本木５－１７－１　アクシスビル３階,35.6613482,139.7365825,虎ノ門・六本木
224373,食料品卸売,バリラジャパン（株）,東京都千代田区平河町２－７－３　ＰＭＯ平河町ビル９階,35.6790946,139.7402503,-
224374,繊維・衣服卸売,（株）ブリオーニジャパン,東京都中央区銀座６－５－１,35.671328,139.7623594,-
224402,機械等修理,ペガトロン・ジャパン（株）,東京都江東区新砂２－２－１１　佐川東京ロジスティクスセンター５階,35.6673071,139.8271894,-
224403,その他卸売,エヴァーフォーカスジャパン（株）,東京都千代田区岩本町２－１９－９　丸栄ビル４階,35.694732,139.7786472,-
224414,情報・システム・ソフト,Ｍｏｒａｖｉａ　ＩＴ　ｓ．ｒ．ｏ．（東京事務所）,東京都千代田区神田三崎町３－１－１６　神保町北東急ビル４階,35.6994661,139.7531093,-
224431,精密機器卸売,ミリオンテクノロジーズ・キャンベラ（株）,東京都台東区浅草橋４－１９－８　浅草橋ビル,35.6988633,139.7823235,-
224439,航空,エールフランス航空（日本支社）,東京都港区赤坂２－１４－３２　赤坂２・１４プラザビル６階,35.6725321,139.7374606,-
224444,食料品,バロンフィリップドロスシルドオリエント（代表事務所）,東京都渋谷区東３－１４－１６　ＫＨＯビル７階,35.6513159,139.7093073,-
224450,食料品卸売,カステルジャパン（株）,東京都渋谷区渋谷２－１２－９　エスティ青山ビル８階,35.658821,139.7083498,-
224451,銀行,ＣＩＣ銀行（日本代表事務所）,東京都新宿区新宿１－１９－１０　サンモールクレスト３０１,35.6895562,139.7128781,-
224453,貨物運送,クラスカンジャパン（株）,東京都新宿区新宿５－１６－１５　花園ＭＪビル４階,35.6933393,139.7066343,-
224462,精密機器卸売,エダップテクノメド（株）,東京都中央区新川１－３－１７　新川三幸ビル１階,35.6781125,139.780904,-
224481,コンサルティング,ジャン・バルテルミー・コンサルタンシー（株）,東京都千代田区隼町３－１９　隼町ＭＴビル９階,35.68215,139.7419911,-
224484,食料品,ラクタリス・ジャポン（駐在事務所）,東京都港区芝２－１０－１　芝メディックビル４階,35.6520805,139.7518916,-
224490,他サービス,Ｍａｚａｒｓ　Ｊａｐａｎ（株）,東京都港区赤坂２－１１－７　ＡＴＴ新館１１階,35.6698452,139.7410732,-
