会社コード,業種名,和文社名,住所,lat,lon,エリア
3070,石油・燃料卸売,ＰＰＴエナジートレーディング（株）,東京都港区赤坂２－１７－２２　赤坂ツインタワー東館１１階,35.6695725,139.7399784,-
210001,情報・システム・ソフト,日本アリバ（株）,東京都港区赤坂２－１７－２２　赤坂ツインタワー東館１１階,35.6695725,139.7399784,-
410032,他サービス,インターコール・ジャパン（株）,東京都港区赤坂２－１７－２２　赤坂ツインタワー東館１５階,35.6695725,139.7399784,-
104203,総合卸売,ＬＧジャパン（株）,東京都港区赤坂２－１７－２２　赤坂ツインタワー東館１６階,35.6695725,139.7399784,-
210297,電気機器,ＬＳ産電（東京事務所）,東京都港区赤坂２－１７－２２　赤坂ツインタワー東館１６階,35.6695725,139.7399784,-
210298,化学,ＬＧ化学（東京支社）,東京都港区赤坂２－１７－２２　赤坂ツインタワー東館１６階,35.6695725,139.7399784,-
360140,電気機器卸売,ＬＧ　イノテック（株）（日本支社）,東京都港区赤坂２－１７－２２　赤坂ツインタワー本館１４階,35.6695725,139.7399784,-
990960,銀行,彰化商業銀行（東京支店）,東京都港区赤坂２－１７－２２　赤坂ツインタワー本館１５階,35.6695725,139.7399784,-
220828,コンサルティング,マクラガン　パートナーズ　アジア　インク,東京都港区赤坂２－１７－２２　赤坂ツインタワー本館１６階,35.6695725,139.7399784,-
380973,精密機器卸売,ライト・メディカル・ジャパン（株）,東京都港区赤坂２－１７－２２　赤坂ツインタワー本館１６階,35.6695725,139.7399784,-
403071,コンサルティング,エーオン　ヒューイット　ジャパン（株）,東京都港区赤坂２－１７－２２　赤坂ツインタワー本館１６階,35.6695725,139.7399784,-
410336,人材派遣・業務請負,ヘイズ・スペシャリスト・リクルートメント・ジャパン（株）,東京都港区赤坂２－１７－２２　赤坂ツインタワー本館７階,35.6695725,139.7399784,-
208341,電気機器卸売,ＬＧ　Ｅｌｅｃｔｒｏｎｉｃｓ　Ｊａｐａｎ（株）,東京都港区赤坂２－１７－２２　赤坂ツインタワー本館９階,35.6695725,139.7399784,-
991070,銀行,中小企業銀行（東京支店）,東京都港区赤坂２－１７－２２　赤坂ツインタワー本館９階,35.6695725,139.7399784,-
224541,その他卸売,（株）グライナー・ジャパン,東京都港区赤坂２－１７－４４　福吉坂ビル,35.6695939,139.7388975,-
200731,医薬品,日本アルコン（株）,東京都港区赤坂２－１７－７　赤坂溜池タワー,35.6711766,139.7392515,-
210230,電気機器,日本アバイア（株）,東京都港区赤坂２－１７－７　赤坂溜池タワー,35.6711766,139.7392515,-
100505,化学卸売,（株）ピエールファーブルジャポン,東京都港区赤坂２－１７－７　赤坂溜池タワー２階,35.6711385,139.7392574,-
420199,情報・システム・ソフト,タレスジャパン（株）,東京都港区赤坂２－１７－７　赤坂溜池タワー８階,35.6711385,139.7392574,-
220753,通信・放送,（株）コスモブリッジ,東京都港区赤坂２－１９－８　赤坂２丁目アネックスビル３階,35.6684002,139.7398582,-
209645,航空,エア・カナダ,東京都港区赤坂２－２－１７　ニッセイ溜池山王ビル３階,35.6716563,139.7422506,-
410115,コンサルティング,プログレス（有）,東京都港区赤坂２－２２－１９　南部坂アネックス６階,35.6684753,139.7384784,-
220972,食料品卸売,ユアキッチンサービス（株）,東京都港区赤坂２－２３－１,35.6681635,139.7394999,-
202482,飲食・外食,エームサービス（株）,東京都港区赤坂２－２３－１　アークヒルズフロントタワー,35.6681141,139.73947,-
220426,他サービス,（株）メフォス,東京都港区赤坂２－２３－１　アークヒルズフロントタワー１８階,35.6681141,139.73947,-
360022,情報・システム・ソフト,ネットスイート（株）,東京都港区赤坂２－５－２７　ＳＫＩビル２階,35.6731804,139.7388975,-
222291,航空,エジプト航空（東京支社）,東京都港区赤坂２－５－４　赤坂室町ビル１階,35.6728628,139.7395362,-
209786,食料品卸売,ハーバライフ・オブ・ジャパン（株）,東京都港区赤坂２－９－１１　オリックス赤坂２丁目ビル,35.6710722,139.7409732,-
380740,他金融,トラベレックスジャパン（株）,東京都港区赤坂２－９－１１　オリックス赤坂２丁目ビル６階,35.6710722,139.7409732,-
220459,コンサルティング,カート・サーモン・ユーエス・インク（日本支社）,東京都港区赤坂３－１１－３　赤坂中川ビル,35.6750381,139.7371812,-
200803,化学卸売,日本シャーウイン・ウィリアムズ（株）,東京都港区赤坂３－２１－１２　陶香堂ビル６階,35.6765675,139.7357642,-
380995,情報・システム・ソフト,グラフィソフトジャパン（株）,東京都港区赤坂３－２－１２　赤坂ノアビル４階,35.6754973,139.7377001,-
392837,情報・システム・ソフト,ペンタセキュリティシステムズ（株）,東京都港区赤坂３－２－８　アセンド赤坂３階,35.6756408,139.7377001,-
990131,銀行,中國銀行（東京支店）,東京都港区赤坂３－４－１,35.6743532,139.7382621,-
392756,建築設計,スティーブン　リーチ　アソシエイツ,東京都港区赤坂３－６－４　５階,35.6738374,139.7382167,-
224462,精密機器卸売,エダップテクノメド（株）,東京都港区赤坂３－９－１８　赤坂見附ＫＩＴＡＹＡＭＡビル９階,35.6774946,139.7359872,-
410107,不動産,（株）パシフィカ・キャピタル,東京都港区赤坂４－１－３１　アカネビル５階,35.6767828,139.7348263,-
100305,精密機器,日本ベクトン・ディッキンソン（株）,東京都港区赤坂４－１５－１　赤坂ガーデンシティ,35.6742711,139.7314575,-
8800,機械,日本ロバロ（株）,東京都港区赤坂４－１５－１　赤坂ガーデンシティ１７階,35.6742711,139.7314575,-
210079,機械卸売,Ｆ５ネットワークス　ジャパン（株）,東京都港区赤坂４－１５－１　赤坂ガーデンシティ１９階,35.6742711,139.7314575,-
209958,航空,アリタリア－イタリア航空会社（日本支社）,東京都港区赤坂４－１５－１　赤坂ガーデンシティ２階,35.6742711,139.7314575,-
403081,証券,リクイドネット証券（株）,東京都港区赤坂４－１５－１　赤坂ガーデンシティ４階,35.6742711,139.7314575,-
207043,情報・システム・ソフト,サイベース（株）,東京都港区赤坂４－１５－１　赤坂ガーデンシティ５階,35.6742711,139.7314575,-
4330,金属製品,ヘガネスジャパン（株）,東京都港区赤坂４－２－１９　赤坂シャスタ・イースト,35.675301,139.7350657,-
220261,石油・燃料卸売,トタル・ルブリカンツ・ジャパン（株）,東京都港区赤坂４－２－１９　赤坂シャスタイースト８階,35.675301,139.7350657,-
381108,他サービス,インターナショナルＳＯＳジャパン（株）,東京都港区赤坂４－２－６　住友不動産新赤坂ビル１１階,35.6755405,139.7353052,-
403427,コンサルティング,コントロール・リスクス・グループ（株）,東京都港区赤坂４－２－６　住友不動産新赤坂ビル１１階,35.6755405,139.7353052,-
206013,情報・システム・ソフト,（株）インフィニ　トラベル　インフォメーション,東京都港区赤坂４－２－６　住友不動産新赤坂ビル６階,35.6755405,139.7353052,-
200772,他サービス,日本カルミック（株）,東京都港区赤坂４－８－１９　赤坂表町ビル,35.6761932,139.7338484,-
392463,電気機器卸売,ユーブロックスジャパン（株）,東京都港区赤坂４－８－６　赤坂余湖ビル６階,35.6757506,139.7337287,-
210100,食料品,タイソン・インターナショナル・サービスセンター・インク・エイシア,東京都港区赤坂４－９－１７　赤坂第一ビル１０階,35.6747582,139.7325513,-
10010,医薬品,キャタレント・ジャパン（株）,東京都港区赤坂４－９－１７　赤坂第一ビル３階,35.6747582,139.7325513,-
12330,化学,モメンティブ・パフォーマンス・マテリアルズ・ジャパン合同会社,東京都港区赤坂５－２－２０　赤坂パークビル,35.6722095,139.7333495,-
392916,他サービス,日本ＧＥ（株）,東京都港区赤坂５－２－２０　赤坂パークビル,35.6722095,139.7333495,-
224555,貸金・信販・カード,ＧＥジャパン・ファンディング（株）,東京都港区赤坂５－２－２０　赤坂パークビル１５階,35.6722095,139.7333495,-
104018,医薬品,ジェンザイム・ジャパン（株）,東京都港区赤坂５－３－１　赤坂Ｂｉｚタワー,35.673175,139.7363593,-
208507,証券,ＢＧＣ証券会社（東京支店）,東京都港区赤坂５－３－１　赤坂Ｂｉｚタワー　３８階,35.673175,139.7363593,-
12350,映像・音楽,（株）ＥＭＩミュージック・ジャパン,東京都港区赤坂５－３－１　赤坂Ｂｉｚタワー２７階,35.673175,139.7363593,-
100508,情報・システム・ソフト,トムソン・ロイター・マーケッツ（株）,東京都港区赤坂５－３－１　赤坂Ｂｉｚタワー３０階,35.673175,139.7363593,-
420052,投資業等,トレードウェブ・ヨーロッパ証券会社（東京支店）,東京都港区赤坂５－３－１　赤坂Ｂｉｚタワー３０階,35.673175,139.7363593,-
208506,証券,インスティネット証券会社（東京支店）,東京都港区赤坂５－３－１　赤坂Ｂｉｚタワー３６階,35.673175,139.7363593,-
222122,新聞・出版,シンガポールプレスホールディングス（オーバーシーズ）リミテッド（東京オフィス）,東京都港区赤坂６－６－２８－５Ａ,35.6704644,139.7372487,-
209954,投信・投資顧問,ラッセル・インベストメント（株）,東京都港区赤坂７－３－３７　プラース・カナダ,35.6733793,139.7284006,-
104007,繊維・衣服卸売,（株）エスカーダ・ジャパン,東京都港区赤坂７－３－３７　プラース・カナダ２階,35.6733793,139.7284006,-
403366,機械卸売,シトマジャパン（株）,東京都港区赤坂７－５－４７　Ｕ＆Ｍ赤坂ビル３階,35.6721229,139.7299896,-
104340,その他卸売,クリストフル　ジャパン（株）,東京都港区赤坂８－１０－３９　赤坂ＫＳＡビル２階,35.6703739,139.7286856,-
222160,輸送用機器卸売,日本イートン（株）,東京都港区赤坂８－１１－３７　常和乃木坂ビル４階,35.6686356,139.7273136,-
210107,通信・放送,ＫＶＨ（株）,東京都港区赤坂８－５－２６　赤坂ＤＳビル,35.6710172,139.7268043,-
208094,他製造業,ユニバーサル　ミュージック合同会社,東京都港区赤坂８－５－３０,35.6718001,139.7267175,-
208661,ガラス・土石,ＳＧＬカーボン　ジャパン（株）,東京都港区赤坂９－５－２４,35.6679691,139.7284461,虎ノ門・六本木
222256,生命保険,ワイズ・インシュアランス（株）,東京都港区赤坂９－７－１,35.6662186,139.7303961,虎ノ門・六本木
104165,情報・システム・ソフト,ヤフー（株）,東京都港区赤坂９－７－１　ミッドタウン・タワー,35.6662315,139.7313051,虎ノ門・六本木
220063,証券,ステート・ストリート・グローバル・マーケッツ証券（株）,東京都港区赤坂９－７－１　ミッドタウン・タワー,35.6662315,139.7313051,虎ノ門・六本木
220208,投信・投資顧問,ステート・ストリート・グローバル・アドバイザーズ（株）,東京都港区赤坂９－７－１　ミッドタウン・タワー,35.6662315,139.7313051,虎ノ門・六本木
229012,他サービス,（株）ネットラスト,東京都港区赤坂９－７－１　ミッドタウン・タワー,35.6662315,139.7313051,虎ノ門・六本木
998100,信託銀行,ステート・ストリート信託銀行（株）,東京都港区赤坂９－７－１　ミッドタウン・タワー,35.6662315,139.7313051,虎ノ門・六本木
103068,電気機器,シスコシステムズ合同会社,東京都港区赤坂９－７－１　ミッドタウン・タワー（受付２１階）,35.6662315,139.7313051,虎ノ門・六本木
410195,投資業等,ブラック・ストーン・グループ・ジャパン（株）,東京都港区赤坂９－７－１　ミッドタウン・タワー２２階,35.6662186,139.7303961,虎ノ門・六本木
990880,銀行,ステート・ストリート銀行（東京支店）,東京都港区赤坂９－７－１　ミッドタウン・タワー３９階,35.6662186,139.7303961,虎ノ門・六本木
403233,コンサルティング,ハーバート・スミス外国法事務弁護士事務所,東京都港区赤坂９－７－１　ミッドタウン・タワー４１階,35.6662186,139.7303961,虎ノ門・六本木
222001,生命保険,ＲＧＡリインシュアランスカンパニー（日本支店）,東京都港区赤坂９－７－１　ミッドタウンタワー４１階,35.6662186,139.7303961,虎ノ門・六本木
3410,電気機器,富士ゼロックス（株）,東京都港区赤坂９－７－３　東京ミッドタウン,35.6659803,139.7308747,虎ノ門・六本木
392917,自動車販売,クライスラー日本（株）,東京都港区台場２－３－１　トレードピアお台場,35.6277852,139.7762674,-
100034,電気機器,ソーラーフロンティア（株）,東京都港区台場２－３－２,35.6286441,139.7778445,-
10830,化学卸売,シェルケミカルズジャパン（株）,東京都港区台場２－３－２　台場フロンティアビル,35.6286719,139.7777679,-
10950,石油石炭,昭和シェル石油（株）,東京都港区台場２－３－２　台場フロンティアビル,35.6286719,139.7777679,-
200433,建設,昭石エンジニアリング（株）,東京都港区台場２－３－２　台場フロンティアビル,35.6286719,139.7777679,-
220827,海運,平和汽船（株）,東京都港区台場２－３－２　台場フロンティアビル,35.6286719,139.7777679,-
360193,電力・ガス,（株）オンサイトパワー,東京都港区台場２－３－２　台場フロンティアビル,35.6286719,139.7777679,-
220765,倉庫・物流関連,ジャパンオイルネットワーク（株）,東京都港区台場２－３－２　台場フロンティアビル１０階,35.6286719,139.7777679,-
202411,石油石炭,昭石化工（株）,東京都港区台場２－３－２　台場フロンティアビル１１階,35.6286719,139.7777679,-
209929,化学卸売,ジャパン　ケムテック（株）,東京都港区台場２－３－２　台場フロンティアビル１３階,35.6286719,139.7777679,-
10230,その他卸売,（株）ライジングサン,東京都港区台場２－３－２　台場フロンティアビル１７階,35.6286719,139.7777679,-
222376,食料品,（株）ヤクルト本社,東京都港区東新橋１－１－１９,35.6660558,139.7604078,-
201168,その他卸売,マジョレットジャパン（株）,東京都港区東新橋１－２－７　丸進ビル,35.664497,139.7592382,-
420197,精密機器卸売,セント・ジュード・メディカル（株）,東京都港区東新橋１－５－２　汐留シティセンター,35.6654972,139.7608806,-
392849,他金融,ＩＧマーケッツ証券（株）,東京都港区東新橋１－５－２　汐留シティセンター１０階,35.6654972,139.7608806,-
2640,化学,三井・デュポン　ポリケミカル（株）,東京都港区東新橋１－５－２　汐留シティセンター１７階,35.6654972,139.7608806,-
410369,不動産,ＧＬプロパティーズ（株）,東京都港区東新橋１－５－２　汐留シティセンター４階,35.6654972,139.7608806,-
380841,生命保険,クレディ・アグリコル生命保険（株）,東京都港区東新橋１－９－２　汐留住友ビル,35.6622195,139.7601596,-
403228,投信・投資顧問,ＣＬＳＡ　Ｃａｐｉｔａｌ　Ｐａｒｔｎｅｒｓ　Ｊａｐａｎ（株）,東京都港区東新橋１－９－２　汐留住友ビル１４階,35.6621646,139.7601766,-
403288,石油・燃料卸売,（株）チャイナオイル・ジャパン,東京都港区東新橋１－９－２　汐留住友ビル１４階,35.6621646,139.7601766,-
410358,石油・燃料卸売,中国石油国際事業日本（株）,東京都港区東新橋１－９－２　汐留住友ビル１４階,35.6621646,139.7601766,-
990200,銀行,クレディ・アグリコル銀行（東京支店）,東京都港区東新橋１－９－２　汐留住友ビル１５階,35.6621646,139.7601766,-
999380,証券,クレディ・アグリコル証券会社（東京支店）,東京都港区東新橋１－９－２　汐留住友ビル１５階,35.6621646,139.7601766,-
222207,情報・システム・ソフト,ブルーコートシステムズ合同会社,東京都港区東新橋１－９－２　汐留住友ビル１６階,35.6621646,139.7601766,-
224530,食料品卸売,（株）エリナ,東京都港区東新橋１－９－２　汐留住友ビル１８階,35.6621646,139.7601766,-
392826,情報・システム・ソフト,（株）ＤＵＺＯＮ　ＪＡＰＡＮ,東京都港区東新橋２－１１－４　汐留プラザ３階,35.6607472,139.7561027,-
2340,広告,電通ヤング・アンド・ルビカム（株）,東京都港区東新橋２－１４－１　コモディオ汐留,35.66063,139.7574294,-
6680,精密機器,日本メドトロニック（株）,東京都港区東新橋２－１４－１　コモディオ汐留,35.66063,139.7574294,-
207008,情報・システム・ソフト,日本ブロードビジョン（株）,東京都港区東新橋２－１８－３　ルネパルティーレ汐留２階,35.6607064,139.7580603,-
103014,電気機器卸売,エリクソン・ジャパン（株）,東京都港区東新橋２－３－１７　ＭＯＭＥＮＴＯ　ＳＨＩＯＤＯＭＥ,35.6621933,139.7581002,-
2330,広告,（株）電通ワンダーマン,東京都港区東新橋２－４－１　サンマリーノ汐留,35.6618378,139.757661,-
360155,精密機器,（株）イムコア,東京都港区東新橋２－４－６　パラッツオシエナ５階,35.6616165,139.7576011,-
200537,輸送用機器卸売,ゼット・エフ・ジャパン（株）,東京都港区東新橋２－８－１　パラッツォアステック７，８階,35.6615208,139.7571074,-
224605,他金融,（株）メイタン・トラディション,東京都港区東新橋二丁目８－１　パラッツオアステック２階,35.6615223,139.7571641,-
420116,人材派遣・業務請負,（株）ストーンマン・コーポレーション,東京都港区東麻布１－１０－１２　カメダビル７階,35.6569001,139.7445858,-
204398,コンサルティング,ピー・エム・シー（株）,東京都港区東麻布１－２３－５　ＰＭＣビル,35.6561731,139.7444719,-
410028,その他卸売,Ｇｒｅｇｏｒｙ　Ｌｙｏｎ（株）,東京都港区東麻布１－２３－５　ＰＭＣビル５階,35.6561731,139.7444719,-
202087,その他卸売,日本フロス（株）,東京都港区東麻布１－２３－５　ＰＭＣビル９階,35.6561731,139.7444719,-
222055,精密機器卸売,ＳＨＦ　Ｊａｐａｎ（株）,東京都港区東麻布１－３－８　八束ビル,35.658373,139.7437819,-
360050,不動産,（株）アスコットジャパン,東京都港区東麻布１－８－４,35.6571317,139.7436272,-
3000,新聞・出版,エルゼビア・ジャパン（株）,東京都港区東麻布１－９－１５　東麻布１丁目ビル４階,35.6576467,139.7441667,-
381415,電気機器卸売,ゼンハイザージャパン（株）,東京都港区南青山１－１－１　新青山ビル,35.6725932,139.72518,-
6120,繊維・衣服卸売,リーバイ・ストラウス　ジャパン（株）,東京都港区南青山１－１－１　新青山ビル西館,35.6725281,139.7247508,-
210036,通信・放送,クアルコム・ジャパン（株）,東京都港区南青山１－１－１　新青山ビル西館１８階,35.6727357,139.7253676,-
222266,航空,ＫＬＭオランダ航空会社,東京都港区南青山１－１－１　新青山ビル西館９階,35.6727357,139.7253676,-
224439,航空,エールフランス航空,東京都港区南青山１－１－１　新青山ビル西館９階,35.6727357,139.7253676,-
6560,広告,（株）マッキャン・ワールドグループ　ホールディングス,東京都港区南青山１－１－１　新青山ビル東館,35.6725932,139.72518,-
206219,広告,（株）マッキャンヘルスケアワールドワイドジャパン,東京都港区南青山１－１－１　新青山ビル東館,35.6725932,139.72518,-
220443,広告,（株）エムアールエム・ワールドワイド,東京都港区南青山１－１－１　新青山ビル東館,35.6725932,139.72518,-
410405,広告,（株）マッキャンエリクソン,東京都港区南青山１－１－１　新青山ビル東館,35.6725932,139.72518,-
220167,広告,（株）モメンタム　ジャパン,東京都港区南青山１－１－１　新青山ビル東館１２階,35.6727357,139.7253676,-
410287,情報・システム・ソフト,アステアインターナショナルジャパン（株）,東京都港区南青山１－１－１　青山ツインタワー西館１４階,35.6726937,139.7254053,-
2616,化学,ＭＲＣ・デュポン（株）,東京都港区南青山１－１５－９　第４５興和ビル,35.6688537,139.7266944,-
200007,人材派遣・業務請負,アデコ（株）,東京都港区南青山１－１５－９　第４５興和ビル,35.6688537,139.7266944,-
200318,化学卸売,イーストマン　ケミカル　ジャパン（株）,東京都港区南青山２－１１－１６　ＭＥＴＬＩＦＥ青山ビル５階,35.671369,139.7213424,-
209610,人材派遣・業務請負,エイクエント（東京支店）,東京都港区南青山２－１１－１６　ＭＥＴＬＩＦＥ青山ビル９階,35.671369,139.7213424,-
100821,食料品卸売,ハーシージャパン（株）,東京都港区南青山２－１４－１７　ジョワレ南青山５階,35.6703785,139.7202996,-
202038,コンサルティング,アレックス・ツカダ　インターナショナル（株）,東京都港区南青山２－２－１５－１１３１,35.6713228,139.7241704,-
402986,コンサルティング,（株）リベルコン・ジャパン,東京都港区南青山２－２２－１７　川上ビル５階,35.670725,139.7192422,-
403084,化学卸売,コティ・プレステージ・ジャパン（株）,東京都港区南青山２－２－３　南青山Ｍ－ＳＱＵＡＲＥ,35.6714265,139.7242502,-
1130,総合卸売,ブルーベル・ジャパン（株）,東京都港区南青山２－２－３　南青山Ｍ－ＳＱＵＡＲＥ７階,35.6714214,139.7241871,-
403237,食料品卸売,ジェロボーム（株）,東京都港区南青山２－２４－１１　フォーラムビルディング７階,35.6701666,139.7179853,-
208397,電気機器卸売,パールシステムズ（株）,東京都港区南青山２－２－６－１１０１,35.6710977,139.7241903,-
229136,情報・システム・ソフト,新華ファイナンスジャパン（株）,東京都港区南青山２－２－８　ＤＦビル６階,35.6709917,139.7239709,-
224338,専門店,（株）ボーコンセプト・ジャパン,東京都港区南青山２－３１－８　Ｄａｉｗａ南青山ビル,35.6679392,139.7185383,-
100169,繊維・衣服卸売,日本フィスバ（株）,東京都港区南青山２－７－２８　ＣＨビル２階,35.6710179,139.7223069,-
360113,情報・システム・ソフト,ウェブルート・ソフトウェア（株）,東京都港区南青山３－１３－１８　３１３南青山８階,35.6655166,139.7133604,-
224602,その他卸売,ミクリ　ジャポン（株）,東京都港区南青山３－１７－１４　中山ビル３階,35.6645102,139.7138556,-
225004,他サービス,ＴＵＲＣＫ　Ｊａｐａｎ（株）,東京都港区南青山３－３－２３　ＭＢＤビル２階,35.6675795,139.7164092,-
208669,他サービス,（株）ＬＡＧＡＲＤＥＲＥ　ＡＣＴＩＶＥ　ＥＮＴＥＲＰＲＩＳＥＳ　ＪＡＰＡＮ,東京都港区南青山３－８－３８　南青山東急ビル５階,35.6671881,139.7150326,-
209337,情報・システム・ソフト,（株）ＳＬジャパン,東京都港区南青山３－８－５　アーバンプレム南青山３階,35.667142,139.7155393,-
209811,専門店,フルラジャパン（株）,東京都港区南青山４－１８－１６　フォレストヒルズウェストウィング２階,35.6633363,139.7173279,-
420029,情報・システム・ソフト,Ｔａｌｅｎｄ（株）,東京都港区南青山５－１０－１３　デコパージュ南青山４階,35.6623534,139.7112057,-
220232,化学卸売,ラ・プレリー　ジャパン（株）,東京都港区南青山５－１１－５,35.6620456,139.7121318,-
360078,繊維・衣服,（株）エトロ　ジャパン,東京都港区南青山５－１１－５　住友南青山ビル８階,35.6620604,139.7120834,-
209984,繊維・衣服卸売,（株）モスキーノ・ジャパン,東京都港区南青山５－１１－９　レキシントン青山４階,35.6618985,139.7125227,-
403492,繊維・衣服卸売,アエッフェ・ジャパン（株）,東京都港区南青山５－１１－９　レキシントン青山４階,35.6618985,139.7125227,-
209316,他小売,アメリカンラグ　シー　ジャパン（株）,東京都港区南青山５－１２－４　全菓連ビル８階,35.6613912,139.7132771,-
101078,繊維・衣服卸売,ヒューゴ　ボス　ジャパン（株）,東京都港区南青山５－２－１,35.6640979,139.7138142,-
209012,化学卸売,ＳＱＭジャパン（株）,東京都港区南青山５－３－１０　フロムファースト２０７,35.6628077,139.7159177,-
200886,その他卸売,ＵＰＭキュンメネ・ジャパン（株）,東京都港区南青山５－９－１９　ＭＡＲＳ南青山６階,35.6631797,139.7111226,-
220501,繊維・衣服卸売,セント・ジョン（株）,東京都港区南青山６－１１－１　スリーエフ南青山ビル８階,35.6602255,139.715671,-
200258,電気機器卸売,クォンテル（株）,東京都港区南青山６－５－５５,35.661899,139.7167345,-
403183,コンサルティング,トライコー（株）,東京都港区南麻布３－１９－２３　オーク南麻布ビル２階,35.6473872,139.7300369,-
1820,レジャー・娯楽,（株）クラブメッド,東京都港区南麻布３－２０－１　麻布グリーンテラス６階,35.6476903,139.7311924,-
380965,化学,フォモ・ジャパン（株）,東京都港区南麻布４－１１－２２　南麻布Ｔ＆Ｆビル８階,35.6471568,139.728206,-
403232,食料品卸売,（株）ハーネット・コーポレーション,東京都港区南麻布４－１３－２　麻布高橋ビル６階,35.64723,139.7234321,-
208075,他サービス,日本スチールケース（株）,東京都港区南麻布５－２－３２　興和広尾ビル４階,35.6546762,139.7231728,-
210118,その他卸売,（株）マーションジャパン,東京都港区南麻布５－２－３２　興和広尾ビル８階,35.6546762,139.7231728,-
410277,他小売,ＺｏｏｍＳｙｓｔｅｍｓ　Ｊａｐａｎ（株）,東京都港区南麻布５－２－３７　デペッシュモード３階,35.6552049,139.7235519,-
208001,生命保険,アクサ生命保険（株）,東京都港区白金１－１７－３　ＮＢＦプラチナタワー,35.6446802,139.734467,-
209990,生命保険,アクサ　ジャパン　ホールディング（株）,東京都港区白金１－１７－３　ＮＢＦプラチナタワー,35.6446802,139.734467,-
100403,投信・投資顧問,アクサ・インベストメント・マネージャーズ（株）,東京都港区白金１－１７－３　ＮＢＦプラチナタワー１４階,35.6446802,139.734467,-
1045,化学卸売,テサテープ（株）,東京都港区白金１－２７－６　白金高輪ステーションビル８階,35.6438865,139.7341877,-
403381,繊維・衣服卸売,Ｇｅｏｘ　Ｊａｐａｎ（株）,東京都港区白金１－２７－６　白金高輪ステーションビル８階,35.6438865,139.7341877,-
222089,食料品卸売,アコレード・ワインズ・ジャパン（株）,東京都港区白金台２－１０－２　白金台ビル５階,35.6338705,139.7308123,-
402876,他小売,（株）アンテプリマジャパン,東京都港区白金台３－１９－１　興和白金台ビル　５階,35.6346631,139.72014,-
9660,機械,パーカー・ハネフィン日本（株）,東京都港区白金台３－２－１０　白金台ビル２階,35.6380185,139.7268952,-
202782,情報・システム・ソフト,ニールセン・カンパニー合同会社,東京都港区白金台５－１２－７　ＭＧ白金台ビル,35.6397486,139.7221751,-
209318,その他卸売,キャロウェイゴルフ（株）,東京都港区白金台５－１２－７　ＭＧ白金台ビル,35.6397486,139.7221751,-
208006,電気機器卸売,クラウスアンドナイマー（株）（登記社名　Ｋｒａｕｓ＆Ｎａｉｍｅｒ（株））,東京都港区浜松町１－１１－６,35.6588786,139.7563185,-
220065,他サービス,（株）スパー・エフエム・ジャパン,東京都港区浜松町１－１２－１０　第一登茂ビル１階,35.6584791,139.7560237,-
204321,旅行,（株）ミキ・ツーリスト,東京都港区浜松町１－１８－１６　住友浜松町ビル,35.6586041,139.7552996,-
224515,他サービス,（株）アール・ダブリュ・エス・グループ,東京都港区浜松町１－１８－１６　住友浜松町ビル３階,35.6585218,139.7553851,-
392659,旅行,サザントラベルネットリミテッド,東京都港区浜松町１－２３－２　山下ビル７階,35.6575172,139.7566828,-
220435,精密機器,アフィメトリクス・ジャパン（株）,東京都港区浜松町１－２４－８　ＯＲＩＸ浜松町ビル７階,35.657292,139.7567027,-
380778,精密機器,ボルケーノ・ジャパン（株）,東京都港区浜松町１－３０－５　浜松町スクエア６階,35.6568814,139.7566628,-
103173,非鉄金属,エイチ・シー・スタルク（株）,東京都港区浜松町１－３０－５　浜松町スクエア９階,35.6568814,139.7566628,-
220823,機械,プレシテック・ジャパン（株）,東京都港区浜松町１－５－５　山手ビル２号館４階,35.6593808,139.7577825,-
200463,コンサルティング,ジャパン・アナリスト（株）,東京都港区浜松町２－１－１７　松永ビル,35.6561512,139.754886,-
360014,広告,ヤマトダイアログ＆メディア（株）,東京都港区浜松町２－１－１７　松永ビル４階,35.6561512,139.754886,-
392529,情報・システム・ソフト,ダウジャパン（株）,東京都港区浜松町２－１２－１１　中村ビル４階,35.6535128,139.7552853,-
220194,不動産,シービーアールイー（株）,東京都港区浜松町２－２－１２　ＪＥＩ浜松町ビル,35.6549548,139.754739,-
410273,他サービス,モベルコミュニケーションズリミテッド（日本支店）,東京都港区浜松町２－３－２５　マスキンビル３階,35.6548365,139.7551554,-
8320,化学,エヌ・イー　ケムキャット（株）,東京都港区浜松町２－４－１　世界貿易センタービル,35.6551747,139.7563434,-
9460,海運,（株）フェアフィールド　ジャパン,東京都港区浜松町２－４－１　世界貿易センタービル１２階１７号室,35.6551747,139.7563434,-
410356,他製造業,ライトポイント・ジャパン（株）,東京都港区浜松町２－４－１　世界貿易センタービル２１階,35.6551747,139.7563434,-
104437,鉄鋼・金属卸売,ＢＡＳＦ・メタルズ・ジャパン（株）,東京都港区浜松町２－４－１　世界貿易センタービル２４階,35.6551747,139.7563434,-
360088,機械卸売,三協（株）,東京都港区浜松町２－４－１　世界貿易センタービル２６階,35.6551747,139.7563434,-
100681,その他卸売,現代商船ジャパン（株）,東京都港区浜松町２－４－１　世界貿易センタービル３１階,35.6551747,139.7563434,-
220133,情報・システム・ソフト,エクイニクス・ジャパン（株）,東京都港区浜松町２－４－１　世界貿易センタービル３３階,35.6551747,139.7563434,-
